tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
110.0,"Paradise, CA",1.07e+18,this guy was welcoming us to paradise when we first moved in one of my favorite running hills in my paradise neighborhood paradise lake “paradise lost”...we will never be able to… https://www.instagram.com/p/bqfavodffhh/?utm_source=ig_twitter_share&amp;igshid=1kbn6yr6xt2sy,2018-11-22 17:21:29+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065656526277361669,22,17,21,1,1,this guy was welcoming us to Paradise when we first moved in one of my favorite running hills in my Paradise neighborhood Paradise Lake “Paradise Lost”...we will never be able to… ,0,"Paradise, CA",1.0,0
581.0,"Paradise, CA",1.06e+18,"this is how we fight our battles....we turn to you. it may look like i'm surrounded, but i'm surrounded by a you. worshipping the lord in the midst of pain, hurt and grief.… https://www.instagram.com/p/bqdtw1dhen3/?utm_source=ig_twitter_share&amp;igshid=bld3l0nr7a13",2018-11-11 19:22:05+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1061700609059876864,11,19,22,1,1,"This is how we fight our battles....we turn to YOU. It may look like I'm surrounded, but I'm surrounded by a YOU. Worshipping the Lord in the midst of pain, hurt and grief.… ",0,"Chico, CA",0.0,0
723.0,"Paradise, CA",1.06e+18,"this is just insane! this is a first for me. packing my ""go-bag"" in the event of a fire evacuation here in chico is nuts. but they are packed. the fire is about 7ish miles from my home. we… https://www.instagram.com/p/bp9wq_thexm/?utm_source=ig_twitter_share&amp;igshid=88lt2uz5p2yi",2018-11-09 15:38:55+00:00,,ajteibel,,0,0,https://twitter.com/ajteibel/status/1060919673301028864,9,15,38,1,1,"This is just insane! This is a first for me. Packing my ""go-bag"" in the event of a fire evacuation here in Chico is nuts. But they are packed. The fire is about 7ish miles from my home. We… ",2,"Chico, CA",0.0,0
44.0,"Paradise, CA",1.07e+18,"this is not my image, but i just needed to share it. it was taken by captain jeff bohnet of the sacramento firefighters...all heroes!!! #campfireparadise #disasterzone #disaster #usflag… https://www.instagram.com/p/bqlbs9adt1o/?utm_source=ig_twitter_share&amp;igshid=1adp622g837s3",2018-11-24 21:44:06+00:00,#campfireparadise #disasterzone #disaster #usflag,freddiebphoto,,0,0,https://twitter.com/freddiebphoto/status/1066447390557777920,24,21,44,1,1,"This is not my image, but I just needed to share it. It was taken by Captain Jeff Bohnet of the Sacramento Firefighters...all heroes!!! #campfireparadise #disasterzone #disaster #usflag… ",1,"Paradise, CA",1.0,0
710.0,"Paradise, CA",1.06e+18,"this is our sky right now. doesn't really do it justice. it is literally gray-orange and no sign of the sun at all. #campfire @chico, california https://www.instagram.com/p/bp9-oqwg4ag/?utm_source=ig_twitter_share&amp;igshid=1kq1qrxnnc23e",2018-11-09 17:44:30+00:00,#campfire,2ndheartmom,,0,0,https://twitter.com/2ndheartmom/status/1060951278023524352,9,17,44,1,1,"This is our sky right now. Doesn't really do it justice. It is literally gray-orange and no sign of the sun at all. #campfire @Chico, California ",1,"Chico, CA",1.0,0
583.0,"Paradise, CA",1.06e+18,this is what i’ve been seeing as a drive through town the last few days... torched cars that barely escaped and massive tent communities in all of our parking lots. the first few days… https://www.instagram.com/p/bqdqg-7hxks/?utm_source=ig_twitter_share&amp;igshid=1a0b8vvuqj92t,2018-11-11 18:56:58+00:00,,MyLifein3x5s,,0,0,https://twitter.com/MyLifein3x5s/status/1061694288969506817,11,18,56,1,1,This is what I’ve been seeing as a drive through town the last few days... torched cars that barely escaped and massive tent communities in all of our parking lots. The first few days… ,0,"Chico, CA",0.0,0
356.0,"Paradise, CA",1.06e+18,"this is what is left of my dad and stepmom’s house in paradise, ca. they made it out safely. the fire was moving so fast they didn’t have a lot of time to take anything with them,… https://www.instagram.com/p/bqqcryblvmt/?utm_source=ig_twitter_share&amp;igshid=1diqi5d2i17g9",2018-11-16 21:53:27+00:00,,LollyJoLolli,,0,0,https://twitter.com/LollyJoLolli/status/1063550640071368705,16,21,53,1,1,"This is what is left of my dad and stepmom’s house in Paradise, CA. They made it out safely. The fire was moving so fast they didn’t have a lot of time to take anything with them,… ",1,"Paradise, CA",1.0,0
727.0,"Paradise, CA",1.06e+18,"this is what paradise, california looked like yesterday... i’ve been through here many times in this beautiful part of the state. pray for rain. pray for families. pray for fire fighters.… https://www.instagram.com/p/bp9muowhg0c/?utm_source=ig_twitter_share&amp;igshid=c00s5t80ddrh",2018-11-09 14:15:33+00:00,,chuckpryor,,0,0,https://twitter.com/chuckpryor/status/1060898694101417984,9,14,15,1,1,"This is what Paradise, California looked like yesterday... I’ve been through here many times in this beautiful part of the state. Pray for rain. Pray for families. Pray for fire fighters.… ",1,"Paradise, CA",0.0,0
146.0,"Oroville, CA",1.06e+18,"http://sutterb.college this is what was said camp fire sites and people need. we will be taking donations at the school starting monday again when we open. #campfires #buttecountyfire @gridley,… https://www.instagram.com/p/bqdgwqzfjm9/?utm_source=ig_twitter_share&amp;igshid=k3ppmwk6ro6",2018-11-11 17:31:40+00:00,#campfires #buttecountyfire,kisha_vazquez,,0,0,https://twitter.com/kisha_vazquez/status/1061672823767343105,11,17,31,1,1," this is what was said camp fire sites and people need. We will be taking donations at the school starting Monday again when we open. #campfires #buttecountyfire @Gridley,… ",3,"Gridley, CA",0.0,0
85.0,"Paradise, CA",1.07e+18,"this is wonderful to see...simms helping out fire victims with warm clothes. thanks for the inspiring message! @paradise, california https://www.instagram.com/p/bqhkcswjqbr/?utm_source=ig_twitter_share&amp;igshid=diqg1er2p71d",2018-11-23 09:37:32+00:00,,rossflyfisher,,0,0,https://twitter.com/rossflyfisher/status/1065902157273202688,23,9,37,1,1,"This is wonderful to see...Simms helping out fire victims with warm clothes. thanks for the inspiring message! @Paradise, California ",1,"Paradise, CA",1.0,0
597.0,"Paradise, CA",1.06e+18,"this little fur buddy needed help. nasty fire burning, smoke so thick, & yet he was stuck outside. can’t wait to see what he looks like after his groomer appointment tomorrow. no people… https://www.instagram.com/p/bqcwabbhskx/?utm_source=ig_twitter_share&amp;igshid=2g8559zn6k2v",2018-11-11 10:35:26+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1061568075487682560,11,10,35,1,1,"This little fur buddy needed help. Nasty fire burning, smoke so thick, & yet he was stuck outside. Can’t wait to see what he looks like after his groomer appointment tomorrow. No people… ",2,"Paradise, CA",0.0,0
417.0,"Paradise, CA",1.06e+18,"this once was chloepopstags family’s (husband’s childhood home)...it no longer there. completely destroyed by the ‘camp fire’ in paradise, ca. i am beyond heartbroken for her & her lovely… https://www.instagram.com/p/bqmbickleee/?utm_source=ig_twitter_share&amp;igshid=p9tn8bmjp13w",2018-11-15 08:22:52+00:00,,RobynYednock,,0,0,https://twitter.com/RobynYednock/status/1062984262402629632,15,8,22,1,1,"This once was chloepopstags family’s (husband’s childhood home)...it no longer there. Completely destroyed by the ‘Camp Fire’ in Paradise, CA. I am beyond heartbroken for her & her lovely… ",1,"Paradise, CA",0.0,4
427.0,"Paradise, CA",1.06e+18,"this saturday, 2-4pm: stonewall will have an lgbtqi+ support circle led by counselors for people displaced or grieving from the fire. all are welcome to come, talk, process, laugh, cry (or not), and be with community. http://ow.ly/ha1i30mcfjf",2018-11-15 01:50:04+00:00,,StonewallChico,,0,0,https://twitter.com/StonewallChico/status/1062885411016597504,15,1,50,1,1,"This Saturday, 2-4pm: Stonewall will have an LGBTQI+ support circle led by counselors for people displaced or grieving from the fire. All are welcome to come, talk, process, laugh, cry (or not), and be with community. ",1,"Chico, CA",1.0,0
636.0,"Paradise, CA",1.06e+18,"this was the sky yesterday over chico. no filter, taken at 11:30am. the winds died down and the smoke settled at the bottom of the foothills creating an eerie… https://www.instagram.com/p/bqavzb7nwln21tz6wwwmbk2p_debskcvggpyfa0/?utm_source=ig_twitter_share&amp;igshid=qs7ofx5wcbkq",2018-11-10 19:29:02+00:00,,Coach_MHansen,,0,0,https://twitter.com/Coach_MHansen/status/1061339969002840064,10,19,29,1,1,"This was the sky yesterday over Chico. No filter, taken at 11:30AM. The winds died down and the smoke settled at the bottom of the foothills creating an eerie… ",1,"Chico, CA",0.0,0
388.0,"Paradise, CA",1.06e+18,this weekend djeclectic and i are on the decks friday/saturday. we’ve got a $1 cover and anything over a dollar is donated to the camp fire victims. @the beach in chico https://www.instagram.com/p/bqonudknqrd/?utm_source=ig_twitter_share&amp;igshid=19vq1zx45gs0,2018-11-16 01:04:09+00:00,,djjamesdixon,,1,0,https://twitter.com/djjamesdixon/status/1063236245948649472,16,1,4,1,1,This weekend djeclectic and I are on the decks Friday/Saturday. We’ve got a $1 cover and anything over a dollar is donated to the Camp Fire Victims. @The Beach in Chico ,1,"Chico, CA",0.0,0
99.0,"Paradise, CA",1.07e+18,"this weekend my husband and his snopud line crew head to chico, california to join the #campfire relief efforts. the most devastating fire in california history, leaving at least 52,000… https://www.instagram.com/p/bqgalprakmo/?utm_source=ig_twitter_share&amp;igshid=1hrhjcgkpozvj",2018-11-22 22:52:13+00:00,#CampFire,Obsessedportia,,1,0,https://twitter.com/Obsessedportia/status/1065739758549245957,22,22,52,1,1,"This weekend my husband and his snopud line crew head to Chico, California to join the #CampFire relief efforts. The most devastating fire in California history, leaving at least 52,000… ",2,"Chico, CA",1.0,0
631.0,"Paradise, CA",1.06e+18,"those of you offering to bring in supplies please pick up n95 masks #campfire @chico, california https://www.instagram.com/p/bqa27-snslvxdaqf6j5ztpzxuiomlxi3cuxrq80/?utm_source=ig_twitter_share&amp;igshid=hc9zu0c7d6cd",2018-11-10 20:34:58+00:00,#campfire,Nicolefoxunh,,1,0,https://twitter.com/Nicolefoxunh/status/1061356561849860100,10,20,34,1,1,"Those of you offering to bring in supplies please pick up N95 masks #campfire @Chico, California ",1,"Chico, CA",1.0,0
348.0,"Paradise, CA",1.06e+18,"three days of intense coverage, filled with sad stories. last year i covered the fires in santa rosa... they were the largest in the history of #california... it only took a year for me… https://www.instagram.com/p/bqq3ajug7yf/?utm_source=ig_twitter_share&amp;igshid=uiypayek72on",2018-11-17 01:43:21+00:00,#California,abrenderT48,,0,0,https://twitter.com/abrenderT48/status/1063608499144396800,17,1,43,1,1,"Three days of intense coverage, filled with sad stories. Last year I covered the fires in Santa Rosa... They were the largest in the history of #California... It only took a year for me… ",1,"Chico, CA",0.0,0
609.0,"Paradise, CA",1.06e+18,"to all the #firefighters it there, thank you for your hard work. my heart goes out to every single person and let affected by this. #californiafires #fucktrump and his stupid, pea brain,… https://www.instagram.com/p/bqbpf2zh4jk/?utm_source=ig_twitter_share&amp;igshid=1k1rk8z8jn9dy",2018-11-11 03:56:45+00:00,#firefighters #californiafires #fucktrump,trekcass,,1,0,https://twitter.com/trekcass/status/1061467740983214080,11,3,56,1,1,"to all the #firefighters it there, thank you for your hard work. my heart goes out to every single person and let affected by this. #californiafires #fucktrump and his stupid, pea brain,… ",2,"Paradise, CA",0.0,4
482.0,"Paradise, CA",1.06e+18,"to benefit local beauty industry pros that have been displaced by california's deadliest wildfire in history, please check your closets and cupboards for all that equipment you haven't… https://www.instagram.com/p/bqifeochy-q/?utm_source=ig_twitter_share&amp;igshid=163k8kvsw6egk",2018-11-13 19:40:21+00:00,,EvelynToddHair,,0,0,https://twitter.com/EvelynToddHair/status/1062429981970755584,13,19,40,1,1,"To benefit local beauty industry pros that have been displaced by California's deadliest wildfire in history, please check your closets and cupboards for all that equipment you haven't… ",1,"Paradise, CA",1.0,0
380.0,"Paradise, CA",1.06e+18,"to the town of paradise, magalia and surrounding communities: we are deeply moved by the catastrophic events that rocked our communities on 11/8/2018. all of us have been affected in… https://www.instagram.com/p/bqotixdh4ls/?utm_source=ig_twitter_share&amp;igshid=1jif3328xcjrm",2018-11-16 05:42:15+00:00,,ChicoDesignCtr,,0,0,https://twitter.com/ChicoDesignCtr/status/1063306232126156800,16,5,42,1,1,"To the Town of Paradise, Magalia and surrounding communities: We are deeply moved by the catastrophic events that rocked our communities on 11/8/2018. All of us have been affected in… ",0,"Chico, CA",1.0,0
523.0,"Paradise, CA",1.06e+18,"to those affected by the #woolseyfire and #paradisefire my heart cries out for you. my you rest in the promise that he will turn your mourning into dancing, and will replace your clothes… https://www.instagram.com/p/bqf3svcldc9/?utm_source=ig_twitter_share&amp;igshid=1tpw5f2c6qrzd",2018-11-12 19:17:45+00:00,#woolseyfire #paradisefire,sethyelorda,,0,0,https://twitter.com/sethyelorda/status/1062061905429315591,12,19,17,1,1,"To those affected by the #woolseyfire and #paradisefire my heart cries out for you. My you rest in the promise that He will turn your mourning into dancing, and will replace your clothes… ",2,"Paradise, CA",0.0,0
577.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdouyebkz7/?utm_source=ig_twitter_share&amp;igshid=bf4c5h2r4g7p",2018-11-11 22:28:56+00:00,,ambersauer,,1,0,https://twitter.com/ambersauer/status/1061747630521401344,11,22,28,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1.0,4
575.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdo-sxfn2m/?utm_source=ig_twitter_share&amp;igshid=msiizjmiq494",2018-11-11 22:33:13+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061748709673918464,11,22,33,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1.0,4
573.0,"Paradise, CA",1.06e+18,"today i am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. while we are still assessing damage, and trying to stay safe,… https://www.instagram.com/p/bqdpi-ihhq6/?utm_source=ig_twitter_share&amp;igshid=jdtq0vri8okq",2018-11-11 22:38:32+00:00,,ambersauer,,0,0,https://twitter.com/ambersauer/status/1061750049137455104,11,22,38,1,1,"Today I am grateful for my life, the life of my immediate family , and the lives of so many loved ones that made it out. While we are still assessing damage, and trying to stay safe,… ",0,"Paradise, CA",1.0,4
