tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
321,Butte County,1.06E+18,Reminder: OroNaz worship service at New Life Church (965 Grand Ave) at 4pm. #campfire @New Life Church Oroville https://www.instagram.com/p/BqVecHHHTvc/?utm_source=ig_twitter_share&amp;igshid=1h7v5law0akxz,2018-11-18 20:44:55+00:00,#campfire,OroNazChurch,,1,0,https://twitter.com/OroNazChurch/status/1064258170497851392,18,20,44,1,1,Reminder: OroNaz worship service at New Life Church (965 Grand Ave) at 4pm. #campfire @New Life Church Oroville,1,"Thermalito, CA",1
178,"Paradise, CA",1.07E+18,"Reporting among the ruins. #campfire #devastation #california @cbssacramento Pic courtesy @j2bphotography @Paradise, California https://www.instagram.com/p/BqbQ2SJjqxb/?utm_source=ig_twitter_share&amp;igshid=qjfhmgmzb39q",2018-11-21 02:41:39+00:00,#campfire #devastation #california,LemorAbrams,@CBSSacramento @j2bphotography,0,0,https://twitter.com/LemorAbrams/status/1065072720025657344,21,2,41,1,1,"Reporting among the ruins. #campfire #devastation #california @cbssacramento Pic courtesy @j2bphotography @Paradise, California",1,"Paradise, CA",1
,"Paradise, CA",1.06E+18,REPOST! @paulcomponent: If you ride tubeless tires you GOTTA have a @dynaplug on you at all times. They’ve saved our asses deeeep in the woods where walking home is not an option. And… https://www.instagram.com/p/BppxHDpheK2/?utm_source=ig_twitter_share&amp;igshid=3pkeytc43h6n,2018-11-01 21:22:31+00:00,,dynaplug,@PaulComponent @dynaplug,0,0,https://twitter.com/dynaplug/status/1058107039371747328,1,21,22,0,0,REPOST! @paulcomponent: If you ride tubeless tires you GOTTA have a @dynaplug on you at all times. They’ve saved our asses deeeep in the woods where walking home is not an option. And…,0,"Chico, CA",1
163,"Oroville, CA",1.06E+18,"Respiratory problems? Smoke outside? Get inside and stay safe! These oils will support an open airway. #breatheeasy #openairways @Gridley, California https://www.instagram.com/p/BqA33SlFDh1/?utm_source=ig_twitter_share&amp;igshid=1msz8i5jv7fp",2018-11-10 20:44:17+00:00,#breatheeasy #openairways,beckonoils,,0,0,https://twitter.com/beckonoils/status/1061358906369368066,10,20,44,1,1,"Respiratory problems? Smoke outside? Get inside and stay safe! These oils will support an open airway. #breatheeasy #openairways @Gridley, California",1,"Gridley, CA",0
745,Butte County,1.06E+18,"Responsibility Friday. Cooking class with Macrobiotic America one can see the fires burning and people needing to leave thier homes, I send out heart felt prayers to all. LOVE.… https://www.instagram.com/p/Bp_HvkhnYer/?utm_source=ig_twitter_share&amp;igshid=f0g3devc598w",2018-11-10 04:23:21+00:00,,wannatalkhealth,,0,0,https://twitter.com/wannatalkhealth/status/1061112047084158978,10,4,23,1,1,"Responsibility Friday. Cooking class with Macrobiotic America one can see the fires burning and people needing to leave thier homes, I send out heart felt prayers to all. LOVE.…",0,"Oroville, CA",0
269,Butte County,1.06E+18,Reuben Comfort Dog and I were helping out at the distribution center for first responders whose families lost their homes. #buttecounty #firefighter #lawenforcement #firstresponders… https://www.instagram.com/p/BqXrMqOFCoL/?utm_source=ig_twitter_share&amp;igshid=qzhxh8v4zl8f,2018-11-19 17:14:56+00:00,#buttecounty #firefighter #lawenforcement #firstresponders,AaronComfortDog,,1,1,https://twitter.com/AaronComfortDog/status/1064567712830107648,19,17,14,1,1,Reuben Comfort Dog and I were helping out at the distribution center for first responders whose families lost their homes. #buttecounty #firefighter #lawenforcement #firstresponders…,1,"Oroville, CA",0
,"Paradise, CA",1.06E+18,"Reunited with the bestie~ @Chico, California https://www.instagram.com/p/BptIo4Fnbks03l4GHOfEyEvEi289oqD17SLdJs0/?utm_source=ig_twitter_share&amp;igshid=1ojfjx5bjjtpf",2018-11-03 04:44:48+00:00,,chezaabear,,0,0,https://twitter.com/chezaabear/status/1058580731134386176,3,4,44,0,0,"Reunited with the bestie~ @Chico, California",0,"Chico, CA",1
139,"Paradise, CA",1.07E+18,"Rewarding, heartbreaking...Their world @Chico, California https://www.instagram.com/p/Bqd6oCzFm0-/?utm_source=ig_twitter_share&amp;igshid=17k57rrwpn6xf",2018-11-22 03:25:09+00:00,,norcalangelpaws,,0,0,https://twitter.com/norcalangelpaws/status/1065446057180450817,22,3,25,1,1,"Rewarding, heartbreaking...Their world @Chico, California",0,"Chico, CA",0
245,"Paradise, CA",1.06E+18,riding the trails through Paradise “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could… https://www.instagram.com/p/BqXjYRxl0M4/?utm_source=ig_twitter_share&amp;igshid=8bkfcb22jxqy,2018-11-19 16:08:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064550936649981952,19,16,8,1,1,riding the trails through Paradise “Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could…,1,"Paradise, CA",0
435,"Paradise, CA",1.06E+18,"RISE. #campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration @Chico, California https://www.instagram.com/p/BqLgpK5nNKa/?utm_source=ig_twitter_share&amp;igshid=1bj161or98iuy",2018-11-14 23:51:47+00:00,#campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration,DraperStudios,,0,0,https://twitter.com/DraperStudios/status/1062855646867935232,14,23,51,1,1,"RISE. #campfire #paradise #california #californiafires #rebirth #nature #renewal #forest #forestfire #fire #inspiration @Chico, California",4,"Chico, CA",1
546,"Paradise, CA",1.06E+18,Road closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-12 14:22:26+00:00,#Chico #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1061987590344183809,12,14,22,1,0,Road closure in #Chico on CA 32 Both NB/SB between Yosemite Dr and CA 89 #traffic,0,"Chico, CA",0
,"Paradise, CA",1.06E+18,"Rock n Roll @Chico, California https://www.instagram.com/p/Bpnjx3hAHA0/?utm_source=ig_twitter_share&amp;igshid=1ok163g1rgf3s",2018-11-01 00:47:26+00:00,,Javitherapper,,0,0,https://twitter.com/Javitherapper/status/1057796220016570368,1,0,47,0,0,"Rock n Roll @Chico, California",0,"Chico, CA",1
446,"Paradise, CA",1.06E+18,"Running for our lives at 9am on Thursday November 9, 2018. We are safe and so are our pets. We are living in a Red Cross shelter at Neighborhood Church in Chico, Ca. The town of Paradise… https://www.instagram.com/p/BqLATfnnAqm/?utm_source=ig_twitter_share&amp;igshid=16oxblma57sbb",2018-11-14 19:10:00+00:00,,PStregagirl,,0,1,https://twitter.com/PStregagirl/status/1062784734642757632,14,19,10,1,0,"Running for our lives at 9am on Thursday November 9, 2018. We are safe and so are our pets. We are living in a Red Cross shelter at Neighborhood Church in Chico, Ca. The town of Paradise…",0,"Chico, CA",1
50,Butte County,1.07E+18,"Saluting our military that are serving at the #campfire and around the world. #sacrafice #army #airforce #navy #marines #coastguard #camp2018 #thanksgiving @Oroville, California https://www.instagram.com/p/BqlWeJ5l9kq/?utm_source=ig_twitter_share&amp;igshid=2s6apa58tjye",2018-11-25 00:43:08+00:00,#campfire #sacrafice #army #airforce #navy #marines #coastguard #camp2018 #thanksgiving,AaronComfortDog,,1,0,https://twitter.com/AaronComfortDog/status/1066492446551490560,25,0,43,1,1,"Saluting our military that are serving at the #campfire and around the world. #sacrafice #army #airforce #navy #marines #coastguard #camp2018 #thanksgiving @Oroville, California",1,"Oroville, CA",1
404,"Paradise, CA",1.06E+18,Saturday Night! I will be playing EDM all night long at @Deejay_Eclectic on The Patio! Lets get our shuffle on! #seeyouonthedancefloor #chicoca #chicolocals @The Beach in Chico https://www.instagram.com/p/BqNlUClnhe0/?utm_source=ig_twitter_share&amp;igshid=1jpr0t7rikxp3,2018-11-15 19:12:18+00:00,#seeyouonthedancefloor #chicoca #chicolocals,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1063147701095809024,15,19,12,1,0,Saturday Night! I will be playing EDM all night long at @Deejay_Eclectic on The Patio! Lets get our shuffle on! #seeyouonthedancefloor #chicoca #chicolocals @The Beach in Chico,0,"Chico, CA",1
4,Butte County,1.07E+18,"Scenes from a successful few days in Napa. Love holidays on the west coast and glad we got to see some rain . #napavalley #napa #winecountry #california #fall @Napa, California https://www.instagram.com/p/Bqn0rbXFiCs/?utm_source=ig_twitter_share&amp;igshid=lyjlzjih3n83",2018-11-25 23:45:36+00:00,#napavalley #napa #winecountry #california #fall,MereTravels,,0,0,https://twitter.com/MereTravels/status/1066840355725668352,25,23,45,1,0,"Scenes from a successful few days in Napa. Love holidays on the west coast and glad we got to see some rain . #napavalley #napa #winecountry #california #fall @Napa, California",0,"Napa, CA",1
667,"Paradise, CA",1.06E+18,Scenes from today's coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)… https://www.instagram.com/p/Bp_S2uBBOE6/?utm_source=ig_twitter_share&amp;igshid=dmmcp6pxt25b,2018-11-10 06:00:27+00:00,#campfire,ohyouchristians,@GGXnews,0,0,https://twitter.com/ohyouchristians/status/1061136483204169729,10,6,0,1,1,Scenes from today's coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)…,2,"Chico, CA",0
665,"Paradise, CA",1.06E+18,Scenes from today's late coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)… https://www.instagram.com/p/Bp_VDj-htsc/?utm_source=ig_twitter_share&amp;igshid=14rmlhswpdvd1,2018-11-10 06:19:40+00:00,#campfire,ohyouchristians,@GGXnews,0,0,https://twitter.com/ohyouchristians/status/1061141318930321408,10,6,19,1,1,Scenes from today's late coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)…,2,"Chico, CA",0
663,"Paradise, CA",1.06E+18,Scenes from today's late coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)… https://www.instagram.com/p/Bp_WfQph4ja/?utm_source=ig_twitter_share&amp;igshid=1fhvawe8hqcm1,2018-11-10 06:34:16+00:00,#campfire,ohyouchristians,@GGXnews,1,0,https://twitter.com/ohyouchristians/status/1061144992666681344,10,6,34,1,1,Scenes from today's late coverage of the #campfire devastation and forced evacuation for Paradise residents and others affected by the fire in Butte County. (Christian Urrutia/@ggxnews)…,2,"Chico, CA",0
793,"Paradise, CA",1.06E+18,Scoping out the track at Silver Dollar BMX #solanofamilybmx #NARFT #nag3 #elitebikes vendettabmx sponsor.go @Silver Dollar BMX https://www.instagram.com/tico_life/p/Bp4urMglviW/?utm_source=ig_twitter_share&amp;igshid=14tihr58mtsy,2018-11-07 16:50:54+00:00,#solanofamilybmx #NARFT #nag3 #elitebikes,rs2235386,,0,0,https://twitter.com/rs2235386/status/1060213010252345344,7,16,50,0,0,Scoping out the track at Silver Dollar BMX #solanofamilybmx #NARFT #nag3 #elitebikes vendettabmx sponsor.go @Silver Dollar BMX,0,"Chico, CA",0
367,"Paradise, CA",1.06E+18,Searches Intensify With More Than 600 Reported Missing in Butte County’s Camp Fire,2018-11-16 16:29:34+00:00,,FOX40,,0,0,https://twitter.com/FOX40/status/1063469133734514688,16,16,29,1,1,Searches Intensify With More Than 600 Reported Missing in Butte County’s Camp Fire,1,"Paradise, CA",0
457,"Paradise, CA",1.06E+18,"Seeing smoke even canvas while walking #posttraumatic #canvasart #firestick @Paradise, California https://www.instagram.com/p/BqJmMJTHF-u/?utm_source=ig_twitter_share&amp;igshid=1wmzhmap4h77u",2018-11-14 06:01:48+00:00,#posttraumatic #canvasart #firestick,niqfoto,,0,0,https://twitter.com/niqfoto/status/1062586375147610112,14,6,1,1,1,"Seeing smoke even canvas while walking #posttraumatic #canvasart #firestick @Paradise, California",2,"Paradise, CA",1
621,"Paradise, CA",1.06E+18,"Seeing the evacuations of my old stomping grounds, because of fires, is extremely sad for the loss of people’s lives and more. My goes out to all. From the Bidwell Mansion in Chico… https://www.instagram.com/p/BqBQZyxFOvW/?utm_source=ig_twitter_share&amp;igshid=peeekd3ui96k",2018-11-11 00:17:36+00:00,,tnkarts,,0,0,https://twitter.com/tnkarts/status/1061412592344690688,11,0,17,1,1,"Seeing the evacuations of my old stomping grounds, because of fires, is extremely sad for the loss of people’s lives and more. My goes out to all. From the Bidwell Mansion in Chico…",0,"Chico, CA",0
666,"Paradise, CA",1.06E+18,"Separated in Escape from Camp Fire, Family is Desperate to Find Missing Daughter",2018-11-10 06:11:28+00:00,,FOX40,,9,0,https://twitter.com/FOX40/status/1061139258692399107,10,6,11,1,1,"Separated in Escape from Camp Fire, Family is Desperate to Find Missing Daughter",0,"Paradise, CA",0
90,"Paradise, CA",1.07E+18,"Serving Thanksgiving dinner to over 200 survivors, mostly elderly, and dozens of volunteers - sheltered here in the aftermath of the Campfire wildfire that destroyed Paradise (27,000… https://www.instagram.com/p/BqggD3-jdbJ/?utm_source=ig_twitter_share&amp;igshid=10nzv5rlbgp2r",2018-11-23 03:30:49+00:00,,JaMaPrice,,0,0,https://twitter.com/JaMaPrice/status/1065809869947703297,23,3,30,1,1,"Serving Thanksgiving dinner to over 200 survivors, mostly elderly, and dozens of volunteers - sheltered here in the aftermath of the Campfire wildfire that destroyed Paradise (27,000…",2,"Chico, CA",1
102,"Paradise, CA",1.07E+18,Setting the table for our family Thanksgiving dinner but Scott and I agree it doesn’t feel as festive as usual here in Chico this season. Looking forward to family gathered around the… https://www.instagram.com/p/Bqf40zbnwoe/?utm_source=ig_twitter_share&amp;igshid=1qq4gtbnijuue,2018-11-22 21:47:56+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1065723578866417664,22,21,47,1,0,Setting the table for our family Thanksgiving dinner but Scott and I agree it doesn’t feel as festive as usual here in Chico this season. Looking forward to family gathered around the…,0,"Chico, CA",1
732,"Paradise, CA",1.06E+18,Shadybrook Lane in Canyon Oaks looking South East toward Hwy 32 #campfire @Canyon Oaks Country Club https://www.instagram.com/p/Bp8t22_n5HkDwVUh0AN6f4hwyK9_EtQjteLC9g0/?utm_source=ig_twitter_share&amp;igshid=fpqkc3govo3h,2018-11-09 05:58:39+00:00,#campfire,sellnout,,1,0,https://twitter.com/sellnout/status/1060773643666505729,9,5,58,1,1,Shadybrook Lane in Canyon Oaks looking South East toward Hwy 32 #campfire @Canyon Oaks Country Club,1,"Chico, CA",1
140,"Paradise, CA",1.07E+18,Shaila worked nonstop to help organize. Jamie help to unload the trucks. I walked around asking people what they needed and gave hugs I learned a new way to hug from this wonderful… https://www.instagram.com/p/Bqd6CysFC-x/?utm_source=ig_twitter_share&amp;igshid=1sxrxsdrrjg9e,2018-11-22 03:20:08+00:00,,norcalangelpaws,,0,0,https://twitter.com/norcalangelpaws/status/1065444791872147456,22,3,20,1,1,Shaila worked nonstop to help organize. Jamie help to unload the trucks. I walked around asking people what they needed and gave hugs I learned a new way to hug from this wonderful…,0,"Chico, CA",1
,"Paradise, CA",1.06E+18,"She pauses. Start over. Like seriously. #doodle #doodlebook #doodlesofinstagram #sketch #sketchbook #doodlesketch #bookart #drawingontext #startover #seriously @Sacramento, California https://www.instagram.com/p/Bp0Sb6VA5Q5/?utm_source=ig_twitter_share&amp;igshid=28q0tljsale1",2018-11-05 23:25:07+00:00,#doodle #doodlebook #doodlesofinstagram #sketch #sketchbook #doodlesketch #bookart #drawingontext #startover #seriously,bethshelba,,0,0,https://twitter.com/bethshelba/status/1059587444230811651,5,23,25,0,0,"She pauses. Start over. Like seriously. #doodle #doodlebook #doodlesofinstagram #sketch #sketchbook #doodlesketch #bookart #drawingontext #startover #seriously @Sacramento, California",0,"Sacramento, CA",1
