tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
816.0,"Paradise, CA",1.06e+18,vote do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… https://www.instagram.com/p/bp27844lfzh/?utm_source=ig_twitter_share&amp;igshid=uow8pc64v2yq,2018-11-07 00:06:23+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059960216891080704,7,0,6,0,0,VOTE do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram #photographer… ,0,"Paradise, CA",1
815.0,"Paradise, CA",1.06e+18,vote do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram… https://www.instagram.com/p/bp28eqll85m/?utm_source=ig_twitter_share&amp;igshid=1a9nxscz7vcw5,2018-11-07 00:07:25+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059960478284374017,7,0,7,0,0,VOTE do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram… ,0,"Paradise, CA",1
814.0,"Paradise, CA",1.06e+18,vote do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram… https://www.instagram.com/p/bp28lb8ltcn/?utm_source=ig_twitter_share&amp;igshid=16bvfpdu6mept,2018-11-07 00:08:16+00:00,#pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1059960690952286208,7,0,8,0,0,VOTE do it for the future . . . . . #pmgridchallenge #instatravel #love #wanderlust #instagood #picoftheday #instadaily #flyinghorsedesigncom #naturephotography #instagram… ,0,"Paradise, CA",1
,"Paradise, CA",1.06e+18,"vote like your happiness depends on it. #ca #chico #mmjlife #mmjpatient #cancersuck @chico, california https://www.instagram.com/p/bpuzxuhhw_u/?utm_source=ig_twitter_share&amp;igshid=ybtgdq1nua6d",2018-11-03 16:30:20+00:00,#ca #chico #mmjlife #mmjpatient #cancersuck,Med2You,,0,0,https://twitter.com/Med2You/status/1058758285334138880,3,16,30,0,0,"Vote like your happiness depends on it. #ca #chico #mmjlife #mmjpatient #cancersuck @Chico, California ",0,"Chico, CA",1
709.0,"Paradise, CA",1.06e+18,waking up to this sweetness makes our mandatory evacuation from canyon oaks a little easier. it sounds like our home survived. thank you for taking us in and the tlc brianacake and… https://www.instagram.com/p/bp9_kgeh0lz/?utm_source=ig_twitter_share&amp;igshid=1klnctwvfe6sl,2018-11-09 17:52:49+00:00,,CuratedTravelHL,,0,0,https://twitter.com/CuratedTravelHL/status/1060953370985345025,9,17,52,1,1,Waking up to this sweetness makes our mandatory evacuation from Canyon Oaks a little easier. It sounds like our home survived. Thank you for taking us in and the TLC brianacake and… ,0,"Chico, CA",1
361.0,"Paradise, CA",1.06e+18,want to create an easy air purifier? box fan + filter + duct tape = air purifier. this one has been running in our office 12 hours. yup you need to do this! #campfire2018 @… https://www.instagram.com/p/bqqbnspn1xf/?utm_source=ig_twitter_share&amp;igshid=1oc1mwwaw6lyb,2018-11-16 17:53:25+00:00,#CampFire2018,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1063490235894394882,16,17,53,1,1,Want to create an easy air purifier? Box fan + filter + duct tape = air purifier. This one has been running in our office 12 hours. Yup you need to do this! #CampFire2018 @… ,1,"Chico, CA",0
62.0,"Paradise, CA",1.07e+18,"want to work at gardner trucking? we're #hiring in #paradise, ca! click for details: http://bit.ly/2f0obhv #transportation #job #jobs #careerarc",2018-11-24 01:52:09+00:00,#hiring #Paradise #Transportation #Job #Jobs #CareerArc,tmj_CA_transp,,0,0,https://twitter.com/tmj_CA_transp/status/1066147429383254016,24,1,52,1,0,"Want to work at Gardner Trucking? We're #hiring in #Paradise, CA! Click for details:  #Transportation #Job #Jobs #CareerArc",0,"Paradise, CA",0
20.0,"Oroville, CA",1.07e+18,watching “the match: tiger vs phil” with henry on a rainy day! #thematch #dogsofinstagram #cotondetulear @the ranch https://www.instagram.com/p/bqiwcy1nucywiwgzkrornvy1q6ig0xalstkpea0/?utm_source=ig_twitter_share&amp;igshid=gee4nzg7kobh,2018-11-23 20:43:14+00:00,#thematch #dogsofinstagram #cotondetulear,alrehman669,,0,0,https://twitter.com/alrehman669/status/1066069685622366209,23,20,43,1,0,Watching “The Match: Tiger vs Phil” with Henry on a rainy day! #thematch #dogsofinstagram #cotondetulear @The Ranch ,0,"Oroville, CA",1
,"Paradise, CA",1.06e+18,"watching the volleyball playoff game on my tablet. couldn’t get to paradise to watch burney play against paradise adventist. @paradise, california https://www.instagram.com/p/bpqr7migu5jexm-23sm1dy-vxkmgniebwhjbae0/?utm_source=ig_twitter_share&amp;igshid=1bitam7s4zqux",2018-11-02 02:08:15+00:00,,bobjehn,,0,0,https://twitter.com/bobjehn/status/1058178947425419264,2,2,8,0,0,"Watching the volleyball playoff game on my tablet. Couldn’t get to Paradise to watch Burney play against Paradise Adventist. @Paradise, California ",0,"Paradise, CA",1
107.0,"Paradise, CA",1.07e+18,"we are here with growing pains children's resale store waiting in line to serve meals in chico, ca! later today we will be going shelter to shelter to distribute donations. we are so… https://www.instagram.com/p/bqff5csnye6/?utm_source=ig_twitter_share&amp;igshid=1k4qqdxl8s83o",2018-11-22 18:10:12+00:00,,CordeliaRV_,,0,0,https://twitter.com/CordeliaRV_/status/1065668787716980736,22,18,10,1,0,"We are here with Growing Pains Children's Resale Store waiting in line to serve meals in Chico, CA! Later today we will be going shelter to shelter to distribute donations. We are so… ",0,"Chico, CA",1
,Butte County,1.06e+18,"we are on the move!!! @oroville, california https://www.instagram.com/p/bpsobhtfz5l-avtz545nopurh-sggyva5mblls0/?utm_source=ig_twitter_share&amp;igshid=8q4o4eyeffxb",2018-11-02 23:59:52+00:00,,SeanC111,,0,0,https://twitter.com/SeanC111/status/1058509024134684672,2,23,59,0,0,"We are ON THE MOVE!!! @Oroville, California ",0,"Oroville, CA",1
490.0,"Paradise, CA",1.06e+18,we are sponsoring 8 mk consultants families who lost everything in the paradise fire and helping them get back on their feet. 1 of the 8 is currently in the middle of chemo treatments.… https://www.instagram.com/p/bqiltjchdii/?utm_source=ig_twitter_share&amp;igshid=1wkugjvjalsks,2018-11-13 16:51:09+00:00,,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1062387402411597824,13,16,51,1,1,We are sponsoring 8 MK consultants families who lost everything in the Paradise fire and helping them get back on their feet. 1 of the 8 is currently in the middle of chemo treatments.… ,1,"Chico, CA",0
716.0,Butte County,1.06e+18,we can see our town on fire from our campground. reports of complete devastation there. our house is most likely gone. fuck this entire year. #paradisefire… https://www.instagram.com/p/bp8sl2nl40xr8jwysasicei9ohb1hnpj7woitq0/?utm_source=ig_twitter_share&amp;igshid=1sz71iht3w736,2018-11-10 16:14:18+00:00,#paradisefire,BristolPistolTN,,0,1,https://twitter.com/BristolPistolTN/status/1061290965699244032,10,16,14,1,1,We can see our town on fire from our campground. Reports of complete devastation there. Our house is most likely gone. Fuck this entire year. #paradisefire… ,2,"South Oroville, CA",0
641.0,"Paradise, CA",1.06e+18,we choose to say... it is well with my soul. lets choose this. #campfire2018 @neighborhood church of chico https://www.instagram.com/p/bqaiembhoqx/?utm_source=ig_twitter_share&amp;igshid=1h0hxcy6pzcsx,2018-11-10 17:37:18+00:00,#CampFire2018,teamwilkins,,0,0,https://twitter.com/teamwilkins/status/1061311850564870144,10,17,37,1,1,We choose to say... It is well with my soul. Lets choose this. #CampFire2018 @Neighborhood Church of Chico ,1,"Chico, CA",1
527.0,"Paradise, CA",1.06e+18,we donated- #campfirerelief http://www.caring-choices.org/wild-fire-donations.html @caringchoices @caring choices https://www.instagram.com/p/bqfwtjlnaq3dzy2oi-zlnnioqpsavyg0y_e7r40/?utm_source=ig_twitter_share&amp;igshid=1jorfvfowm50o,2018-11-12 18:14:23+00:00,#campfirerelief,PolloComms,@CaringChoices,0,0,https://twitter.com/PolloComms/status/1062045960405159940,12,18,14,1,1,We donated- #campfirerelief  @caringchoices @Caring Choices ,1,"Chico, CA",1
528.0,"Paradise, CA",1.06e+18,"we donated, join us! #campfirerelief http://www.caring-choices.org/wild-fire-donations.html @caringchoices @caring choices https://www.instagram.com/p/bqfwbnwh4zkrmu2brvxa8vdwq31bvkxlhlsgfc0/?utm_source=ig_twitter_share&amp;igshid=1ryfzpwgeuevi",2018-11-12 18:14:18+00:00,#campfirerelief,PolloComms,@CaringChoices,0,0,https://twitter.com/PolloComms/status/1062045941534990339,12,18,14,1,1,"We donated, join us! #campfirerelief  @caringchoices @Caring Choices ",1,"Chico, CA",1
512.0,Butte County,1.06e+18,"we got the uncontrollable giggles when this guy won big on a machine the other night. i think it's cause we always joke & say 'lets win dinner before we leave' & usually he does, with a… https://www.instagram.com/p/bqkyt1ihxqt/?utm_source=ig_twitter_share&amp;igshid=gxzcx6u5b5k5",2018-11-14 17:10:31+00:00,,SummaCeleste,,0,0,https://twitter.com/SummaCeleste/status/1062754664775647233,14,17,10,1,0,"We got the uncontrollable giggles when this guy won big on a machine the other night. I think it's cause we always joke & say 'lets win dinner before we leave' & usually he does, with a… ",0,"Oroville East, CA",1
708.0,"Paradise, CA",1.06e+18,"we hope you are all safe in the unfortunate awakening of yesterday's #campfire make sure to take as many precautions as needed. @chico, california https://www.instagram.com/p/bp9_ztqhron/?utm_source=ig_twitter_share&amp;igshid=f02o11fx08vd",2018-11-09 17:55:05+00:00,#CampFire,IPPMFG_inc,,0,0,https://twitter.com/IPPMFG_inc/status/1060953939057594368,9,17,55,1,1,"We hope you are all safe in the unfortunate awakening of yesterday's #CampFire Make sure to take as many precautions as needed. @Chico, California ",1,"Chico, CA",0
776.0,"Paradise, CA",1.06e+18,we made it . . . . . #flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow #instalike… https://www.instagram.com/p/bp5yw0ilpcj/?utm_source=ig_twitter_share&amp;igshid=kv08a4no9x5i,2018-11-08 02:43:47+00:00,#flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow #instalike,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1060362215939887104,8,2,43,1,0,we made it . . . . . #flyinghorsedesigncom #naturephotography #love #nature #photography #instagood #photographer #photooftheday #beautiful #pmgridchallenge #picoftheday #follow #instalike… ,0,"Chico, CA",1
679.0,"Paradise, CA",1.06e+18,"we out. in pursuit of fresher air. this video shows our drive down nord avenue at 11:30am today. we are safe. our home is safe. we are the fortunate ones. our hearts are so heavy, so… https://www.instagram.com/p/bp-xavjnspg/?utm_source=ig_twitter_share&amp;igshid=16nguoezjctqq",2018-11-10 01:20:05+00:00,,ginasims_,,0,0,https://twitter.com/ginasims_/status/1061065926769029120,10,1,20,1,1,"We out. In pursuit of fresher air. This video shows our drive down Nord Avenue at 11:30am today. We are safe. Our home is safe. We are the fortunate ones. Our hearts are so heavy, so… ",0,"Chico, CA",1
355.0,Butte County,1.06e+18,we salute our military who are working tirelessly to support the firefighter’s in paradise. #2018campfire #campfire2018 #campfire #army #airforce #firefighter #calfire #paradise #chico… https://www.instagram.com/p/bqtvywhf7rk/?utm_source=ig_twitter_share&amp;igshid=1rh55t08pkvrq,2018-11-18 04:38:21+00:00,#2018campfire #campfire2018 #campfire #army #airforce #firefighter #calfire #paradise #chico,AaronComfortDog,,2,0,https://twitter.com/AaronComfortDog/status/1064014926493163520,18,4,38,1,1,We salute our military who are working tirelessly to support the firefighter’s in Paradise. #2018campfire #campfire2018 #campfire #army #airforce #firefighter #calfire #paradise #chico… ,6,"Oroville, CA",1
278.0,"Paradise, CA",1.06e+18,"we spent hours today talking to people at an @redcross run shelter. their stories made even our own teams cry. we were able to give 70 families, $100.00 cash cards but mostly importantly… https://www.instagram.com/p/bqwcdamgflm/?utm_source=ig_twitter_share&amp;igshid=1ukyuaf93kc98",2018-11-19 01:59:42+00:00,,michaelcapponi,@RedCross,2,1,https://twitter.com/michaelcapponi/status/1064337386740637701,19,1,59,1,1,"We spent hours today talking to people at an @redcross run shelter. Their stories made even our own teams cry. We were able to give 70 families, $100.00 cash cards but mostly importantly… ",0,"Chico, CA",0
,"Paradise, CA",1.06e+18,"we take holidays serious at #incrediwear @chico, california https://www.instagram.com/p/bpng9nda0lz/?utm_source=ig_twitter_share&amp;igshid=4gt93j5ob23f",2018-11-01 00:22:02+00:00,#Incrediwear,Javitherapper,,0,0,https://twitter.com/Javitherapper/status/1057789827918090240,1,0,22,0,0,"We take holidays serious at #Incrediwear @Chico, California ",0,"Chico, CA",0
658.0,"Paradise, CA",1.06e+18,we will always love paradise and all that it has brought to our lives...we made it out alive with the shirts on our back...we have a temporary place to stay for now...thanks to all for… https://www.instagram.com/p/bp_ks-qlybe/?utm_source=ig_twitter_share&amp;igshid=dlrb5omq0bgt,2018-11-10 08:37:39+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1061176045942923265,10,8,37,1,1,We will always love Paradise and all that it has brought to our lives...we made it out alive with the shirts on our back...we have a temporary place to stay for now...thanks to all for… ,0,"Paradise, CA",1
7.0,"Paradise, CA",1.07e+18,"we're #hiring! read about our latest #job opening here: company driver - http://bit.ly/2t7m9zu #transportation #oroville, ca #careerarc",2018-11-25 23:41:15+00:00,#hiring #job #Transportation #Oroville #CareerArc,tmj_CA_transp,,0,0,https://twitter.com/tmj_CA_transp/status/1066839261138214912,25,23,41,1,0,"We're #hiring! Read about our latest #job opening here: Company Driver -  #Transportation #Oroville, CA #CareerArc",0,"Oroville, CA",0
144.0,"Paradise, CA",1.07e+18,we’re so thankful for team reuben who have worked nonstop comforting those impacted by the #campfire. #buttecounty #chico #calfire #lcck9comfortdogs #goldenretriever #serviceaboveself… https://www.instagram.com/p/bqdcus-fkxa/?utm_source=ig_twitter_share&amp;igshid=1bzhdts79n6x5,2018-11-21 23:00:20+00:00,#campfire #buttecounty #chico #calfire #lcck9comfortdogs #goldenretriever #serviceaboveself,AaronComfortDog,,0,1,https://twitter.com/AaronComfortDog/status/1065379410889457665,21,23,0,1,1,We’re so thankful for Team Reuben who have worked nonstop comforting those impacted by the #campfire. #buttecounty #chico #calfire #lcck9comfortdogs #goldenretriever #serviceaboveself… ,2,"Chico, CA",1
