tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,text_nourl,key_score,from_locations
212.0,"Paradise, CA",1.0649011691123219e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaCxvsly1T/?utm_source=ig_twitter_share&amp;igshid=4fcum4cao51z,2018-11-20 15:19:58+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064901169112322048,20,15,19,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
211.0,"Paradise, CA",1.0649012923158692e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaC5RlFe2T/?utm_source=ig_twitter_share&amp;igshid=1302d25cv7ur8,2018-11-20 15:20:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064901292315869187,20,15,20,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
210.0,"Paradise, CA",1.0649016014400594e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaDB_KFBFP/?utm_source=ig_twitter_share&amp;igshid=1xiso90oqetwa,2018-11-20 15:21:41+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064901601440059392,20,15,21,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Chico, CA"
209.0,"Paradise, CA",1.0649021233039442e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaDPxlldX7/?utm_source=ig_twitter_share&amp;igshid=dutn64hxso8u,2018-11-20 15:23:45+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064902123303944192,20,15,23,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
208.0,"Paradise, CA",1.0649025917657824e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaDe2EFLJ_/?utm_source=ig_twitter_share&amp;igshid=jo9ao0o22v2u,2018-11-20 15:25:37+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064902591765782530,20,15,25,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
207.0,"Paradise, CA",1.0649032044529213e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaDv_FFZTL/?utm_source=ig_twitter_share&amp;igshid=13p1l0nu0qspw,2018-11-20 15:28:03+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064903204452921344,20,15,28,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
206.0,"Paradise, CA",1.0649041438973377e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaEJQQFFHE/?utm_source=ig_twitter_share&amp;igshid=1sto9yfb0cqnj,2018-11-20 15:31:47+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064904143897337856,20,15,31,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
205.0,"Paradise, CA",1.064904665945432e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaEbDbljag/?utm_source=ig_twitter_share&amp;igshid=1nj6t9qwpmzc8,2018-11-20 15:33:51+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064904665945432064,20,15,33,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
204.0,"Paradise, CA",1.0649121345832632e+18,Chico CA Tue Nov 20th AM Forecast: TODAY Hazy Hi 66 TONIGHT Hazy Lo 48,2018-11-20 16:03:32+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1064912134583263232,20,16,3,1,Chico CA Tue Nov 20th AM Forecast: TODAY Hazy Hi 66 TONIGHT Hazy Lo 48,0,"Chico, CA"
203.0,"Paradise, CA",1.0649155892385423e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaF5mXgSwb/?utm_source=ig_twitter_share&amp;igshid=xtesls74dor0,2018-11-20 16:17:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064915589238542340,20,16,17,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
202.0,"Paradise, CA",1.0649157251170918e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaFoxeAb9O/?utm_source=ig_twitter_share&amp;igshid=1ss3xzo0184v1,2018-11-20 16:17:48+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064915725117091840,20,16,17,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Magalia, CA"
201.0,"Paradise, CA",1.0649176047735768e+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaE6JzgVsn/?utm_source=ig_twitter_share&amp;igshid=1uz2me6mhapfa,2018-11-20 16:25:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064917604773576706,20,16,25,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA"
200.0,"Paradise, CA",1.064926219173548e+18,Last night @michaelcapponi #bstrong visited the Neighborhood Church shelter operated by the American Red Cross. We interviewed 200 families and gave them each Cash cards. Our teams… https://www.instagram.com/p/BqaOIJ5gLSH/?utm_source=ig_twitter_share&amp;igshid=1c5nxq17na5o8,2018-11-20 16:59:30+00:00,#bstrong,michaelcapponi,@michaelcapponi,2,3,https://twitter.com/michaelcapponi/status/1064926219173548033,20,16,59,1,Last night @michaelcapponi #bstrong visited the Neighborhood Church shelter operated by the American Red Cross. We interviewed 200 families and gave them each Cash cards. Our teams… ,0,"Chico, CA"
199.0,"Paradise, CA",1.0649299505858232e+18,"Tragedy should be utilized as a source of strength. No matter what sort of difficulties, how painful the experience is, if we lose our hope, that's our real… https://www.instagram.com/p/BqaP6DyH7q14VE2-tCI9w6o384WCrTkTXIdmaA0/?utm_source=ig_twitter_share&amp;igshid=mt4dr5g2blau",2018-11-20 17:14:20+00:00,,innerwealth1st,,0,0,https://twitter.com/innerwealth1st/status/1064929950585823235,20,17,14,1,"Tragedy should be utilized as a source of strength. No matter what sort of difficulties, how painful the experience is, if we lose our hope, that's our real… ",0,"Magalia, CA"
198.0,"Paradise, CA",1.0649331546355955e+18,Extremely rare video from helicopter of the entire #campfire burn site. Thank you to calfire for showing us the severity of this situation. There’s also a video of the thank you signs that… https://www.instagram.com/p/BqaRQdGAK5-/?utm_source=ig_twitter_share&amp;igshid=6epj1s7z8j25,2018-11-20 17:27:04+00:00,#campfire,michaelcapponi,,0,0,https://twitter.com/michaelcapponi/status/1064933154635595780,20,17,27,1,Extremely rare video from helicopter of the entire #campfire burn site. Thank you to calfire for showing us the severity of this situation. There’s also a video of the thank you signs that… ,2,"Paradise, CA"
197.0,"Paradise, CA",1.064934059091157e+18,Extremely rare video from helicopter of the entire #campfire burn site. Thank you to calfire for showing us the severity of this situation. There’s also a video of the thank you signs that… https://www.instagram.com/p/BqaRQdGAK5-/?utm_source=ig_twitter_share&amp;igshid=5hgyjxbelyyf,2018-11-20 17:30:39+00:00,#campfire,michaelcapponi,,1,2,https://twitter.com/michaelcapponi/status/1064934059091156992,20,17,30,1,Extremely rare video from helicopter of the entire #campfire burn site. Thank you to calfire for showing us the severity of this situation. There’s also a video of the thank you signs that… ,2,"Paradise, CA"
196.0,"Paradise, CA",1.0649827456408288e+18,"Just posted a photo @Chico, California https://www.instagram.com/p/Bqan7rMA8ZB/?utm_source=ig_twitter_share&amp;igshid=1hctv2lsa1pwc",2018-11-20 20:44:07+00:00,,michaelcapponi,,0,0,https://twitter.com/michaelcapponi/status/1064982745640828933,20,20,44,1,"Just posted a photo @Chico, California ",0,"Chico, CA"
195.0,"Paradise, CA",1.0649845635318825e+18,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic http://bit.ly/Y31VAF,2018-11-20 20:51:21+00:00,#Oroville #traffic,TotalTrafficSMF,,0,0,https://twitter.com/TotalTrafficSMF/status/1064984563531882497,20,20,51,1,Camp fire closure in #Oroville on Hwy 70 Both NB/SB between Pentz Rd and CA 89 #traffic ,1,"Paradise, CA"
194.0,"Paradise, CA",1.0649941471725811e+18,"Paradise, California. 11/20/2018 @Paradise, California https://www.instagram.com/p/BqatD50lO8q/?utm_source=ig_twitter_share&amp;igshid=1wlfmdg03a66c",2018-11-20 21:29:25+00:00,,viaSimonRomero,,0,0,https://twitter.com/viaSimonRomero/status/1064994147172581376,20,21,29,1,"Paradise, California. 11/20/2018 @Paradise, California ",0,"Paradise, CA"
193.0,"Paradise, CA",1.0650056720210493e+18,Heartbreak for miles in Chico. Grateful to so many of the first responders & firefighters who helped this community. Looking forward to joining @todayshow @alroker to help thank them. @… https://www.instagram.com/p/BqaxySsHVVG/?utm_source=ig_twitter_share&amp;igshid=juimv7s1g5dp,2018-11-20 22:15:13+00:00,,NMoralesNBC,@TODAYshow @alroker,2,0,https://twitter.com/NMoralesNBC/status/1065005672021049344,20,22,15,1,Heartbreak for miles in Chico. Grateful to so many of the first responders & firefighters who helped this community. Looking forward to joining @todayshow @alroker to help thank them. @… ,1,"Chico, CA"
192.0,"Paradise, CA",1.0650094673165599e+18,Shout out to calfire for working day and night on all of the fires in California right now. • The #CampFire in Northern California has been the worst fire in the history of California’s… https://www.instagram.com/p/Bqa0FYGAGYs/?utm_source=ig_twitter_share&amp;igshid=lpeseenofz28,2018-11-20 22:30:18+00:00,#CampFire,IAmKaden,,0,0,https://twitter.com/IAmKaden/status/1065009467316559873,20,22,30,1,Shout out to calfire for working day and night on all of the fires in California right now. • The #CampFire in Northern California has been the worst fire in the history of California’s… ,3,"Chico, CA"
191.0,"Paradise, CA",1.0650113763876946e+18,in honor of Thanksgiving being this week I’ve decided to finally post picture from Halloween @Procrastinator https://www.instagram.com/p/Bqa08sXhlmI/?utm_source=ig_twitter_share&amp;igshid=1lwlahv6lozkz,2018-11-20 22:37:53+00:00,,rachilton,,0,0,https://twitter.com/rachilton/status/1065011376387694592,20,22,37,1,in honor of Thanksgiving being this week I’ve decided to finally post picture from Halloween @Procrastinator ,0,"Chico, CA"
190.0,"Paradise, CA",1.0650132906680934e+18,"In Paradise today on a series of stories. Crews are working but the devastation is still other-worldly. @Paradise, California https://www.instagram.com/p/Bqa0jUVH0z2/?utm_source=ig_twitter_share&amp;igshid=je92xrr25nru",2018-11-20 22:45:30+00:00,,DaveManoucheri,,0,0,https://twitter.com/DaveManoucheri/status/1065013290668093446,20,22,45,1,"In Paradise today on a series of stories. Crews are working but the devastation is still other-worldly. @Paradise, California ",0,"Paradise, CA"
189.0,"Paradise, CA",1.0650149990626509e+18,"Lil throwback just bc I miss shooting w/ chadhendrix @California State University, Chico https://www.instagram.com/p/Bqa2l32htKf/?utm_source=ig_twitter_share&amp;igshid=1pfutpy6d7ext",2018-11-20 22:52:17+00:00,,allyhardesty96,,2,0,https://twitter.com/allyhardesty96/status/1065014999062650881,20,22,52,1,"Lil throwback just bc I miss shooting w/ chadhendrix @California State University, Chico ",0,"Chico, CA"
188.0,"Paradise, CA",1.0650179434975519e+18,"I'm at Chico @Amtrak in Chico, CA https://www.swarmapp.com/c/9YQ9upw0Fr8",2018-11-20 23:03:59+00:00,,S764xx,@Amtrak,0,0,https://twitter.com/S764xx/status/1065017943497551872,20,23,3,1,"I'm at Chico @Amtrak in Chico, CA ",0,"Chico, CA"
187.0,"Paradise, CA",1.0650187761340128e+18,"To echo recent posts? When @sierranevada calls? You answer! #BonnPlaceGina looks forward to Her #SNCelebration every year and #BonnPlaceSam remembers clearing 1/2 bbls of The #OG,… https://www.instagram.com/p/Bqa4Ti_FSUW/?utm_source=ig_twitter_share&amp;igshid=1t9bgr0ni27h0",2018-11-20 23:07:17+00:00,#BonnPlaceGina #SNCelebration #BonnPlaceSam #OG,BonnBrewing,@SierraNevada,0,0,https://twitter.com/BonnBrewing/status/1065018776134012933,20,23,7,1,"To echo recent posts? When @sierranevada calls? You answer! #BonnPlaceGina looks forward to Her #SNCelebration every year and #BonnPlaceSam remembers clearing 1/2 bbls of The #OG,… ",0,"Chico, CA"
